date,RB,L,A,BU,SC,RM,EG,FB,CS,SP,RR,UR,AG,PB,WR,SA,AL,JR,LU,V,JD,SS,MA,OI,SF,LH,RS,FG,CF,BC,Y,EB,PP,CU,AU,B,PG,C,FU,ZC,PK,WH,M,BB,HC,SR,CY,RI,RU,P,PF,NI,JM,SI,LR,CJ,SN,TA,J,I,ZN,SM,AP,NR
2010-05-14,97155861398.0,11818373045.0,7189885305.0,,,,,,,,,,,,38810984.0,,4337743402.5,,,2217234230.0,,,,,,,,,7686103925.0,,30322031000.0,,,98729353595.0,6592576183.0,1940065.0,,1892174540.0,929993160.0,,,,16118873645.0,,,126981970250.0,,,157214472807.5,11816859335.0,,,,,,,,10843448360.0,,,38770155425.0,,,
2010-05-17,100146802885.0,11929434380.0,7697323150.0,,,,,,,,,,,,35890567.0,,4081665167.5,,,2207199285.0,,,,,,,,,9882013415.0,,32473308180.0,,,100303455495.0,7372454189.0,2588465.0,,2059882850.0,997998158.0,,,,17302510225.0,,,127082192885.0,,,158376665750.0,12533741000.0,,,,,,,,11027943360.0,,,37997470292.5,,,
2010-05-18,103036219797.0,12345346320.0,8006640810.0,,,,,,,,,,,,40336704.0,,4208653135.0,,,2193547130.0,,,,,,,,,10980552590.0,,33579555015.0,,,103926413395.0,7867590739.0,2599145.0,,1999487660.0,972300073.0,,,,17790740105.0,,,125693844575.0,,,161178344797.5,12896464465.0,,,,,,,,11147234820.0,,,40183463867.5,,,
2010-05-19,107117773828.0,12884064295.0,8274442915.0,,,,,,,,,,,,42227730.0,,4497819712.5,,,2216481895.0,,,,,,,,,12240738095.0,,34309288685.0,,,108854763225.0,8612282446.0,2686940.0,,2069178340.0,1033098753.0,,,,18383136315.0,,,128588394270.0,,,164266414930.0,13146316555.0,,,,,,,,11392837795.0,,,44400169940.0,,,
2010-05-20,110620299962.0,13314273965.0,8538168315.0,,,,,,,,,,,,43139112.0,,4529716877.5,,,2194959590.0,,,,,,,,,13312883230.0,,35363849595.0,,,111144573655.0,9221301094.0,2694225.0,,2192889010.0,1083155880.0,,,,19039960740.0,,,128321634210.0,,,167672549072.5,13582998805.0,,,,,,,,11612290215.0,,,46758966820.0,,,
2010-05-21,114745057159.0,13485323985.0,9123459580.0,,,,,,,,,,,,43405815.0,,4602531717.5,,,2250915990.0,,,,,,,,,14068540670.0,,36679971285.0,,,114722181745.0,9967952809.0,2716110.0,,2301131455.0,1257050391.0,,,,20223724755.0,,,127816049755.0,,,169880093847.5,14140753695.0,,,,,,,,12172746955.0,,,48906611797.5,,,
2010-05-24,117797251362.0,13793196340.0,8987365775.0,,,,,,,,,,,,44393570.0,,4687767880.0,,,2310103320.0,,,,,,,,,15047294560.0,,37683835435.0,,,116809780145.0,10336917410.0,2740640.0,,2379390715.0,1465643280.0,,,,20918395730.0,,,128036240695.0,,,172039794480.0,14361357440.0,,,,,,,,12659007680.0,,,50562249402.5,,,
2010-05-25,121434950202.0,14219431405.0,8955291070.0,,,,,,,,,,,,44535651.0,,4692199062.5,,,2441447110.0,,,,,,,,,15942870235.0,,37034607635.0,,,119236701565.0,10811083299.0,2644940.0,,2449505850.0,1631460146.0,,,,21982090335.0,,,122845059250.0,,,176702944202.5,14681018155.0,,,,,,,,13907802760.0,,,52432348837.5,,,
2010-05-26,123704612746.0,14185362525.0,9173463035.0,,,,,,,,,,,,44214258.0,,4622971560.0,,,2449669770.0,,,,,,,,,16591803400.0,,35947605270.0,,,119406311600.0,11169451905.0,2603215.0,,2375787890.0,1762584370.0,,,,22584435265.0,,,120267744125.0,,,177059241182.5,15060698715.0,,,,,,,,14659626760.0,,,53716581470.0,,,
2010-05-27,126075384906.0,14176894575.0,9216708115.0,,,,,,,,,,,,43577783.0,,4259656885.0,,,2485194285.0,,,,,,,,,16981055825.0,,35022490930.0,,,118828361535.0,11539993368.0,3490670.0,,2275437800.0,1923489126.0,,,,23140211040.0,,,118140539320.0,,,179724526017.5,14339505940.0,,,,,,,,15380315905.0,,,54143242835.0,,,
2010-05-28,127972475167.0,14138601610.0,9497444735.0,,,,,,,,,,,,44408996.0,,4237048635.0,,,2521785405.0,,,,,,,,,17769582250.0,,34318691580.0,,,120036763540.0,12001305305.0,3915960.0,,2284170835.0,2105337068.0,,,,23899644510.0,,,118466047120.0,,,181018114445.0,13832159150.0,,,,,,,,16044001930.0,,,58186533002.5,,,
2010-05-31,129108834585.0,14206432765.0,9588579755.0,,,,,,,,,,,,45249713.0,,4206267417.5,,,2551673035.0,,,,,,,,,18143632805.0,,33547466460.0,,,119288115890.0,12166288641.0,3837260.0,,2309121180.0,2160563570.0,,,,24764138790.0,,,118045829445.0,,,181558769747.5,13641463875.0,,,,,,,,16464845675.0,,,63640290695.0,,,
2010-06-01,129749043442.0,14479889200.0,9707033670.0,,,,,,,,,,,,49288348.0,,4140557717.5,,,2660950335.0,,,,,,,,,18459161470.0,,34259659740.0,,,121446377080.0,12486414683.0,3891165.0,,2323258335.0,2195932038.0,,,,25472829665.0,,,115184943400.0,,,181753056192.5,13711929470.0,,,,,,,,16917068000.0,,,69861509905.0,,,
2010-06-02,131108451767.0,15206978240.0,8972039690.0,,,,,,,,,,,,49842150.0,,4135516727.5,,,2756187365.0,,,,,,,,,19310649200.0,,33991819045.0,,,127154424840.0,12737788125.0,3782195.0,,2379332140.0,2324083757.0,,,,24660074965.0,,,116379486200.0,,,185708314395.0,13534283185.0,,,,,,,,17567016745.0,,,75338057292.5,,,
2010-06-03,131080914028.0,15620832590.0,8256058150.0,,,,,,,,,,,,50625598.0,,4087064850.0,,,2805390445.0,,,,,,,,,19792006385.0,,33102359225.0,,,127925783445.0,12835138509.0,3535185.0,,2364866415.0,2393249277.0,,,,23057587485.0,,,117012744190.0,,,185691491855.0,13287646915.0,,,,,,,,17958935540.0,,,83472431747.5,,,
2010-06-04,128716277510.0,15762431970.0,7707526695.0,,,,,,,,,,,,48219764.0,,4010178867.5,,,2610856870.0,,,,,,,,,19916824075.0,,32708528600.0,,,128440701090.0,12964221259.0,3695195.0,,2336688095.0,2391498686.0,,,,21938313925.0,,,116639012025.0,,,186775515270.0,12792650995.0,,,,,,,,18353170655.0,,,87505285412.5,,,
2010-06-07,129976786602.0,15283393185.0,7420789105.0,,,,,,,,,,,,49909791.0,,3974983620.0,,,2726644345.0,,,,,,,,,21147846175.0,,33273869465.0,,,121218056205.0,13050775402.0,3658820.0,,2250050095.0,2580146059.0,,,,21408012025.0,,,119535262890.0,,,181509726395.0,12907547920.0,,,,,,,,18189750445.0,,,84168139387.5,,,
2010-06-08,127177395900.0,15533578290.0,7174203920.0,,,,,,,,,,,,49577937.0,,4250576562.5,,,2776872755.0,,,,,,,,,21365106315.0,,32450902275.0,,,122833881325.0,13122553539.0,3673550.0,,2260156660.0,2734300784.0,,,,20880420560.0,,,117101126870.0,,,181735660125.0,12646395395.0,,,,,,,,18152921995.0,,,86611412707.5,,,
2010-06-09,123535468190.0,15453495120.0,7028428500.0,,,,,,,,,,,,50625810.0,,4622555317.5,,,2736423260.0,,,,,,,,,22054681345.0,,32332735840.0,,,123491624665.0,13107325392.0,3416805.0,,2246904640.0,2879359354.0,,,,20103165620.0,,,113952180650.0,,,181546998672.5,13311310150.0,,,,,,,,18042160520.0,,,88962047692.5,,,
2010-06-10,119746822651.0,15230790290.0,7003187565.0,,,,,,,,,,,,50406663.0,,5006516542.5,,,2711850410.0,,,,,,,,,22279078625.0,,31388974105.0,,,125277719360.0,13126833831.0,3439330.0,,2178416590.0,2975301261.0,,,,19523451765.0,,,112051826615.0,,,181167725967.5,12782995000.0,,,,,,,,17970570830.0,,,93193545842.5,,,
2010-06-11,115680539812.0,14621117710.0,6808341770.0,,,,,,,,,,,,50138006.0,,5193592410.0,,,2656420285.0,,,,,,,,,22541334105.0,,30631593725.0,,,126262845735.0,12885395380.0,3458195.0,,2142719295.0,3005498949.0,,,,18904092030.0,,,108849411965.0,,,175247109517.5,12434727110.0,,,,,,,,17133021985.0,,,94609529950.0,,,
2010-06-17,110776718353.0,14665974570.0,6356526500.0,,,,,,,,,,,,53150883.0,,5277600020.0,,,2543699200.0,,,,,,,,,20663822875.0,,28557090400.0,,,125601288635.0,12287747896.0,2804915.0,,1978546690.0,3021892377.0,,,,17668523280.0,,,105978947130.0,,,167793610355.0,11806406740.0,,,,,,,,16845101790.0,,,96797632102.5,,,
2010-06-18,104629713557.0,14978137570.0,6131336675.0,,,,,,,,,,,,48058597.0,,4872457315.0,,,2499215080.0,,,,,,,,,20108110285.0,,27690635995.0,,,123196790335.0,12065332225.0,2685100.0,,1918739375.0,3069137512.0,,,,17246398395.0,,,104302672935.0,,,160933104572.5,11364039100.0,,,,,,,,16583400160.0,,,98535841592.5,,,
2010-06-21,101286832198.0,16243957480.0,6028672330.0,,,,,,,,,,,,47997191.0,,5046263665.0,,,2528418075.0,,,,,,,,,20076617415.0,,27964108830.0,,,123332007180.0,11625543155.0,2585010.0,,1799562435.0,3134219077.0,,,,17363990900.0,,,101926756880.0,,,154204335162.5,11270536445.0,,,,,,,,16466783290.0,,,97160391855.0,,,
2010-06-22,96434882050.0,17100636200.0,5818116825.0,,,,,,,,,,,,45148415.0,,5206008925.0,,,2515926595.0,,,,,,,,,19817702670.0,,27169172875.0,,,123165607340.0,11361869775.0,2589250.0,,1666954985.0,3130231594.0,,,,16994686185.0,,,100497854505.0,,,151784136707.5,10726887875.0,,,,,,,,16203291945.0,,,99788545375.0,,,
2010-06-23,93900511324.0,18658304830.0,5302933395.0,,,,,,,,,,,,44235090.0,,5335692990.0,,,2440749740.0,,,,,,,,,20583618275.0,,26538362525.0,,,123075909145.0,10709902544.85,2550365.0,,1555142450.0,2992962046.0,,,,16529320705.0,,,99248628525.0,,,152890696165.0,10296509700.0,,,,,,,,15802941470.0,,,106514165667.5,,,
2010-06-24,90660313699.0,20366030875.0,5077295220.0,,,,,,,,,,,,42334634.0,,5370271397.5,,,2411794570.0,,,,,,,,,20144992260.0,,25747759490.0,,,123731739675.0,10421557047.85,2095610.0,,1553299085.0,2822284323.0,,,,15936204445.0,,,98882078320.0,,,153455716502.5,10174835300.0,,,,,,,,15697726550.0,,,110427951282.5,,,
2010-06-25,86248462504.0,21566616550.0,4839715250.0,,,,,,,,,,,,42164768.0,,5395245617.5,,,2279956070.0,,,,,,,,,20258629725.0,,25086250875.0,,,123644604925.0,10059969194.85,2076295.0,,1558386890.0,2678154379.0,,,,15188848415.0,,,97078051350.0,,,153976563315.0,9955569340.0,,,,,,,,14614319670.0,,,113412621215.0,,,
2010-06-28,84559163574.0,23074088910.0,4431193310.0,,,,,,,,,,,,44090779.0,,5435226300.0,,,2234502790.0,,,,,,,,,20161665570.0,,24453886050.0,,,125290226730.0,9773323529.85,2076385.0,,1653913855.0,2604924792.0,,,,14709925695.0,,,95070400765.0,,,154681030580.0,9721473085.0,,,,,,,,13787910100.0,,,114588996742.5,,,
2010-06-29,81776944321.0,24506097350.0,4245250705.0,,,,,,,,,,,,43933339.0,,5603626670.0,,,2206850855.0,,,,,,,,,20534881225.0,,24347425245.0,,,126178837720.0,9576853061.85,1250770.0,,1753870255.0,2511231767.0,,,,14851445550.0,,,92887324500.0,,,153762931317.5,9762834390.0,,,,,,,,13077954325.0,,,120308753540.0,,,
2010-06-30,77975279276.0,25469753535.0,3909504355.0,,,,,,,,,,,,43503382.0,,5552398057.5,,,2171350485.0,,,,,,,,,20533244805.0,,24170227680.0,,,127681694735.0,9235830129.85,863480.0,,1720529660.0,2399909090.0,,,,14792386755.0,,,87097014010.0,,,157214969097.5,9764672705.0,,,,,,,,12362490370.0,,,122208085985.0,,,
2010-07-01,75225312611.0,26931372710.0,3624462640.0,,,,,,,,,,,,42630384.0,,5537622737.5,,,2162209230.0,,,,,,,,,20769541345.0,,24056787515.0,,,130064048065.0,9156461881.85,871175.0,,1753303955.0,2339142467.0,,,,14241688515.0,,,84797199085.0,,,159232332025.0,9598317855.0,,,,,,,,12076378365.0,,,125639607077.5,,,
2010-07-02,73499255661.0,28681064795.0,3383691165.0,,,,,,,,,,,,40092536.0,,5571670172.5,,,2073707305.0,,,,,,,,,20800216150.0,,23134020670.0,,,131313619670.0,9152638677.85,809090.0,,1778592130.0,2308850662.0,,,,13949753485.0,,,83812367625.0,,,161600221312.5,9572781665.0,,,,,,,,11914926345.0,,,129175708622.5,,,
2010-07-05,69831392744.0,29465630835.0,3094573565.0,,,,,,,,,,,,39319147.0,,5505413867.5,,,1975399840.0,,,,,,,,,20579542240.0,,22120520405.0,,,127620199420.0,8865311397.85,770735.0,,1729347350.0,2168449248.0,,,,13530684780.0,,,83209927150.0,,,160414789425.0,9395102670.0,,,,,,,,11322116780.0,,,132328169925.0,,,
2010-07-06,67595590098.0,30833197085.0,2959266730.0,,,,,,,,,,,,38589073.0,,5439235407.5,,,1950332830.0,,,,,,,,,20389655395.0,,21742486410.0,,,127106621995.0,8742353066.85,809690.0,,1735817985.0,2114025289.0,,,,13467111115.0,,,81492685900.0,,,160773266355.0,9586807015.0,,,,,,,,11224589565.0,,,131222794055.0,,,
2010-07-07,66141473265.0,31868320840.0,2819929420.0,,,,,,,,,,,,38581807.0,,5367376520.0,,,1912174080.0,,,,,,,,,20314801180.0,,20455913960.0,,,124011717710.0,8638955821.85,762275.0,,1750177050.0,2050409594.0,,,,13526145920.0,,,80257751230.0,,,157352482357.5,9485154550.0,,,,,,,,10734755030.0,,,132853103880.0,,,
2010-07-08,61284246052.0,33553865475.0,2699368335.0,,,,,,,,,,,,36329554.0,,5354299250.0,,,1721966245.0,,,,,,,,,19234824200.0,,19114475145.0,,,129258474940.0,8413968295.85,782515.0,,1737346570.0,1850253361.0,,,,13439996125.0,,,75781806125.0,,,161523951670.0,9119677735.0,,,,,,,,10675428545.0,,,139356437040.0,,,
2010-07-09,61247037741.0,34429344345.0,2644626380.0,,,,,,,,,,,,36130214.0,,5010218525.0,,,1582186420.0,,,,,,,,,19355105530.0,,18819414965.0,,,125567281355.0,8169103362.85,908370.0,,1729181030.0,1686904022.0,,,,14235591400.0,,,75194165315.0,,,158233156657.5,9144282910.0,,,,,,,,10449698400.0,,,140201343622.5,,,
2010-07-12,59914589335.0,35509315950.0,2451418565.0,,,,,,,,,,,,34440795.0,,4618729342.5,,,1476588140.0,,,,,,,,,19493122450.0,,17621405215.0,,,122319618380.0,7835787583.85,905340.0,,2015506950.0,1542972753.0,,,,14320492835.0,,,73608603785.0,,,157497702500.0,8261695040.0,,,,,,,,10302650380.0,,,140145059582.5,,,
2010-07-13,58484934993.0,36994940305.0,2289408260.0,,,,,,,,,,,,34448179.0,,4221814827.5,,,1393584705.0,,,,,,,,,19606483965.0,,17588751465.0,,,120525404525.0,7626444238.85,882530.0,,2190020215.0,1473975346.0,,,,14390532665.0,,,74811199170.0,,,158344020622.5,8303737255.0,,,,,,,,10227603355.0,,,140622985397.5,,,
2010-07-14,57306254423.0,38335940175.0,2203575740.0,,,,,,,,,,,,34456737.0,,4000792167.5,,,1352991365.0,,,,,,,,,19471875415.0,,17523226220.0,,,119683528640.0,7689277281.85,981860.0,,2300240190.0,1429340174.0,,,,14355753110.0,,,76614099525.0,,,164725042982.5,8476867180.0,,,,,,,,10255864670.0,,,142464339792.5,,,
2010-07-15,55998346709.0,40369802655.0,2194838085.0,,,,,,,,,,,,31273847.0,,3851418202.5,,,1339167190.0,,,,,,,,,19582548825.0,,17253829450.0,,,120733897800.0,7643543916.85,1323590.0,,2414812270.0,1336687010.0,,,,14764521440.0,,,77146099840.0,,,170902886330.0,8557261590.0,,,,,,,,11187949530.0,,,145166613110.0,,,
2010-07-16,54030232884.0,41057412175.0,2178996895.0,,,,,,,,,,,,29763484.0,,3632156830.0,,,1264561270.0,,,,,,,,,19267439310.0,,17224701000.0,,,119760008035.0,7389116999.85,1375960.0,,2610082405.0,1280997970.0,,,,14916776330.0,,,75354942890.0,,,174930858890.0,9082834890.0,,,,,,,,11802332215.0,,,145522493107.5,,,
2010-07-19,50202665680.0,40369682900.0,2026319440.0,,,,,,,,,,,,28021179.0,,3068648730.0,,,1142936545.0,,,,,,,,,18464273195.0,,16078571630.0,,,115917042045.0,7219496446.85,1380080.0,,2757678580.0,1137033136.0,,,,14244053395.0,,,72890357670.0,,,177470136980.0,9024967290.0,,,,,,,,11945917990.0,,,146082729320.0,,,
2010-07-20,52831665936.0,39987318940.0,1995142605.0,,,,,,,,,,,,28352574.0,,2867031385.0,,,1128846085.0,,,,,,,,,17780392045.0,,16226494410.0,,,113713510110.0,7004791408.85,1420410.0,,2936593520.0,1084024730.0,,,,14654110155.0,,,72319593860.0,,,175700285045.0,9391278465.0,,,,,,,,11989141245.0,,,144646217942.5,,,
2010-07-21,52864768691.0,38838887325.0,1952748725.0,,,,,,,,,,,,26896746.0,,2608562892.5,,,1079231005.0,,,,,,,,,17067480620.0,,16014501165.0,,,110901947100.0,6977953110.0,1453155.0,,3207952105.0,1032318288.0,,,,14668460435.0,,,70471033170.0,,,171170496347.5,9466694055.0,,,,,,,,12079769645.0,,,138895746197.5,,,
2010-07-22,53917939717.0,38721832590.0,2050540695.0,,,,,,,,,,,,26988287.0,,2434753132.5,,,1019915065.0,,,,,,,,,16985908725.0,,16190208715.0,,,109682538415.0,7019137672.0,1549710.0,,3275402195.0,997653975.0,,,,15217759425.0,,,67658030630.0,,,169908115232.5,9788534575.0,,,,,,,,11973047115.0,,,136541263487.5,,,
2010-07-23,57724579777.0,38547165380.0,2248904125.0,,,,,,,,,,,,26210837.0,,2467945695.0,,,1026853730.0,,,,,,,,,16346523095.0,,16209686770.0,,,110020400215.0,6989152161.0,1558290.0,,3272858585.0,980798904.0,,,,15731733270.0,,,66291597915.0,,,166327122502.5,9950163295.0,,,,,,,,12025612370.0,,,134555490055.0,,,
2010-07-26,57463683186.0,37818105395.0,2431384045.0,,,,,,,,,,,,23301780.0,,2593764855.0,,,977941735.0,,,,,,,,,16324130600.0,,16589249740.0,,,109137614475.0,6920202836.0,1611045.0,,3339373450.0,943271114.0,,,,16958308385.0,,,66117934200.0,,,163871193512.5,10118596970.0,,,,,,,,12053272400.0,,,133009785172.5,,,
2010-07-27,57695414987.0,37409675525.0,2474448350.0,,,,,,,,,,,,20915451.0,,2479017042.5,,,925558450.0,,,,,,,,,15927596105.0,,16322120225.0,,,108959395160.0,6721003502.0,1557070.0,,3389593825.0,887645402.0,,,,17350049415.0,,,66674669905.0,,,163619898050.0,10320995305.0,,,,,,,,11809680365.0,,,131282594490.0,,,
2010-07-28,59645882675.0,37299455225.0,2525208875.0,,,,,,,,,,,,19999378.0,,2474158067.5,,,892632110.0,,,,,,,,,15658379655.0,,16025599045.0,,,104726089380.0,6785744135.0,1514900.0,,3396625865.0,822329510.0,,,,17373382830.0,,,66907582075.0,,,159733554777.5,10354588810.0,,,,,,,,11673179340.0,,,131102886347.5,,,
2010-07-29,62309778324.0,36377942290.0,2669365460.0,,,,,,,,,,,,19107266.0,,2520839477.5,,,856443420.0,,,,,,,,,15205107440.0,,16116008580.0,,,103468491160.0,6730440752.0,1472435.0,,3435887295.0,787899819.0,,,,17940231480.0,,,67464886665.0,,,152077114047.5,10962637470.0,,,,,,,,11923418900.0,,,128702077597.5,,,
2010-07-30,65532552319.0,34298222830.0,2815278810.0,,,,,,,,,,,,17555192.0,,2567355217.5,,,810647125.0,,,,,,,,,14956214760.0,,15847338470.0,,,101226895780.0,6367919119.0,1484600.0,,3502413790.0,715358822.0,,,,18580014635.0,,,67813105490.0,,,151091044102.5,11110568425.0,,,,,,,,12266281540.0,,,124859373170.0,,,
2010-08-02,68401812953.0,33909066550.0,3189162775.0,,,,,,,,,,,,16251470.0,,2721717627.5,,,773202290.0,,,,,,,,,14550631325.0,,16263454520.0,,,101360730945.0,6384075883.0,1479780.0,,3770108230.0,755065726.0,,,,19878322985.0,,,66410543160.0,,,150375471655.0,11675126900.0,,,,,,,,12669777040.0,,,120414261365.0,,,
2010-08-03,71220933656.0,33568786890.0,3431363495.0,,,,,,,,,,,,16174057.0,,2800338142.5,,,720035395.0,,,,,,,,,14620986985.0,,15933187130.0,,,100453963140.0,6263980431.0,1458430.0,,3958656165.0,750183235.0,,,,20514808810.0,,,64788759755.0,,,149240986935.0,11946990955.0,,,,,,,,12805693725.0,,,115642740595.0,,,
2010-08-04,75185882240.0,33410696805.0,3952687255.0,,,,,,,,,,,,15724385.0,,2836193112.5,,,745559905.0,,,,,,,,,14488750085.0,,16162142980.0,,,101247166995.0,6122847053.0,1428685.0,,4141014690.0,782395743.0,,,,21345001830.0,,,66821895470.0,,,150503403800.0,12547664335.0,,,,,,,,13466738140.0,,,111432071315.0,,,
2010-08-05,78431362925.0,33827079645.0,4387398255.0,,,,,,,,,,,,14819954.0,,3299367970.0,,,734739890.0,,,,,,,,,14406048800.0,,16127687345.0,,,103553670555.0,5972062711.0,1471555.0,,4299312400.0,794698666.0,,,,22326047500.0,,,65778350990.0,,,155914497035.0,13257003030.0,,,,,,,,14275026820.0,,,111398544150.0,,,
2010-08-06,79299096553.0,33446862195.0,4755268385.0,,,,,,,,,,,,13963260.0,,3521310155.0,,,714946885.0,,,,,,,,,13946246590.0,,16296196770.0,,,103140028820.0,5888243082.0,1423650.0,,4371184150.0,838898107.0,,,,22899489195.0,,,65810178465.0,,,160514829140.0,14856660600.0,,,,,,,,14795624135.0,,,109623176872.5,,,
2010-08-09,82400402576.0,32847675995.0,5932835915.0,,,,,,,,,,,,13822297.0,,3816282947.5,,,723451125.0,,,,,,,,,13152152435.0,,21367591880.0,,,102314602645.0,5893352536.0,1566635.0,,4173508095.0,875730368.0,,,,25164122360.0,,,65899881450.0,,,158822198290.0,16899439380.0,,,,,,,,15411350930.0,,,106822509162.5,,,
2010-08-10,85279418384.0,32529528020.0,6502670450.0,,,,,,,,,,,,13407562.0,,4176898580.0,,,726818070.0,,,,,,,,,13379094460.0,,28421198610.0,,,101527593815.0,5795494939.0,1543305.0,,4161169590.0,881231365.0,,,,26036640655.0,,,64557453470.0,,,159234571472.5,17631014935.0,,,,,,,,15941648445.0,,,102538394210.0,,,
2010-08-11,90887464128.0,32413052460.0,7110357840.0,,,,,,,,,,,,13285768.0,,4477472937.5,,,747988740.0,,,,,,,,,13382166010.0,,36116217590.0,,,102321481745.0,5643687506.0,1509040.0,,4118351755.0,891739382.0,,,,28233804815.0,,,62013043405.0,,,155979739625.0,18083346840.0,,,,,,,,16540326440.0,,,100309101812.5,,,
2010-08-12,94907335792.0,31520417985.0,8314852065.0,,,,,,,,,,,,12821594.0,,4764380157.5,,,736800985.0,,,,,,,,,13196633985.0,,41568948830.0,,,102847632210.0,5554324673.0,1263505.0,,4072960425.0,944296926.0,,,,29541691275.0,,,61609808050.0,,,155870156112.5,18712865575.0,,,,,,,,16128569090.0,,,98282927025.0,,,
2010-08-13,98799028559.0,31078288575.0,9388547340.0,,,,,,,,,,,,12495273.0,,4976039970.0,,,737696540.0,,,,,,,,,13066895680.0,,49056752115.0,,,101938135845.0,5583500452.0,1200665.0,,3963914520.0,981163639.0,,,,30826257500.0,,,61088303655.0,,,154559045432.5,18972630175.0,,,,,,,,15786045270.0,,,94689809625.0,,,
2010-08-16,102186015934.0,31822987570.0,10868997975.0,,,,,,,,,,,,11127512.0,,5081814402.5,,,791316730.0,,,,,,,,,12680713700.0,,53912919530.0,,,101618948140.0,5452543080.0,1260585.0,,4036575045.0,1018999355.0,,,,32346444275.0,,,60248323790.0,,,154977119407.5,20063744280.0,,,,,,,,17587713315.0,,,93856431512.5,,,
2010-08-17,101775869465.0,32885840110.0,11892102315.0,,,,,,,,,,,,9792072.0,,5014916717.5,,,779142805.0,,,,,,,,,12247832260.0,,57635832385.0,,,101090787490.0,5323452495.0,1217505.0,,3948996795.0,1043921580.0,,,,32555089790.0,,,57931031595.0,,,156356977135.0,20589522915.0,,,,,,,,19106864085.0,,,93324947132.5,,,
2010-08-18,100954930786.0,33796890920.0,13282184015.0,,,,,,,,,,,,8875518.0,,5161445795.0,,,817066045.0,,,,,,,,,11518432460.0,,62914659660.0,,,100551233670.0,5247727661.0,1186130.0,,3757538645.0,1101067588.0,,,,33479929955.0,,,57040028110.0,,,156740308100.0,21682354410.0,,,,,,,,20863714295.0,,,94998642102.5,,,
2010-08-19,100946684965.0,34103663420.0,14222528845.0,,,,,,,,,,,,8272217.0,,5209553285.0,,,848795990.0,,,,,,,,,11225495805.0,,67429477955.0,,,98814984890.0,5094121241.0,1165255.0,,3680714665.0,1178672393.0,,,,33639271755.0,,,60171773545.0,,,154489460282.5,22133850240.0,,,,,,,,22613658870.0,,,97328960520.0,,,
2010-08-20,98654123784.0,34522184600.0,14755206105.0,,,,,,,,,,,,8341716.0,,5147256515.0,,,845624050.0,,,,,,,,,11467842395.0,,71370892790.0,,,95985320940.0,4971921206.0,1162190.0,,3607679360.0,1354958476.0,,,,33678638735.0,,,63384177805.0,,,154166506230.0,22514461345.0,,,,,,,,24221054550.0,,,100636943042.5,,,
2010-08-23,99010894213.0,34963623285.0,15241080375.0,,,,,,,,,,,,8650730.0,,5005834545.0,,,855069370.0,,,,,,,,,10990572855.0,,75117255700.0,,,93886970345.0,4905622130.0,1148165.0,,3438111450.0,1447795004.0,,,,33121445090.0,,,64453738800.0,,,154577509117.5,22663748960.0,,,,,,,,25359406095.0,,,106214279885.0,,,
2010-08-24,99185379463.0,35050673270.0,15645174280.0,,,,,,,,,,,,8770738.0,,4892641885.0,,,885422405.0,,,,,,,,,10827413015.0,,79422762750.0,,,92314775895.0,4835234625.0,1120045.0,,3302671050.0,1547573263.0,,,,32824542315.0,,,65170893775.0,,,155011578025.0,22513626725.0,,,,,,,,26459633435.0,,,107657055647.5,,,
2010-08-25,98301726051.0,35710588325.0,16038880380.0,,,,,,,,,,,,9137800.0,,4779196927.5,,,963331905.0,,,,,,,,,10624135805.0,,83726935420.0,,,95264033245.0,4708818426.0,1108050.0,,3260521625.0,1680923198.0,,,,32950863200.0,,,67087860595.0,,,156576016470.0,22669071805.0,,,,,,,,27913341325.0,,,110016371595.0,,,
